Date,Category,Amount,Type,UserType,TotalBudget
28-11-2024,Entertainment,1490.6,Expense,young_professional,8000
05-11-2024,Entertainment,957.69,Expense,young_professional,8000
08-11-2024,Travel,567.69,Expense,young_professional,8000
17-11-2024,Travel,1023.77,Expense,young_professional,8000
15-11-2024,Travel,446.71,Expense,young_professional,8000
01-11-2024,Health & Fitness,760.05,Expense,young_professional,8000
17-11-2024,Health & Fitness,764.09,Expense,young_professional,8000
07-11-2024,Utilities,933.47,Expense,young_professional,8000
17-11-2024,Utilities,832.95,Expense,young_professional,8000
24-11-2024,Personal Care,233.22,Expense,young_professional,8000
14-11-2024,Personal Care,180.57,Expense,young_professional,8000
27-11-2024,Personal Care,145.69,Expense,young_professional,8000
18-11-2024,Personal Care,186.48,Expense,young_professional,8000
02-11-2024,Rent,1368.18,Expense,young_professional,8000
28-11-2024,Rent,1561.15,Expense,young_professional,8000
10-11-2024,Rent,1642.58,Expense,young_professional,8000
19-12-2024,Food & Drink,1125.87,Expense,young_professional,8000
09-12-2024,Food & Drink,1046.0,Expense,young_professional,8000
20-12-2024,Food & Drink,1034.99,Expense,young_professional,8000
02-12-2024,Food & Drink,588.5,Expense,young_professional,8000
09-12-2024,Entertainment,788.85,Expense,young_professional,8000
06-12-2024,Entertainment,688.68,Expense,young_professional,8000
17-12-2024,Entertainment,763.31,Expense,young_professional,8000
24-12-2024,Entertainment,768.54,Expense,young_professional,8000
02-12-2024,Travel,661.66,Expense,young_professional,8000
12-12-2024,Travel,765.66,Expense,young_professional,8000
26-12-2024,Travel,667.1,Expense,young_professional,8000
11-12-2024,Travel,597.6,Expense,young_professional,8000
07-12-2024,Travel,750.61,Expense,young_professional,8000
02-12-2024,Health & Fitness,278.89,Expense,young_professional,8000
23-12-2024,Health & Fitness,263.9,Expense,young_professional,8000
18-12-2024,Health & Fitness,272.25,Expense,young_professional,8000
26-12-2024,Health & Fitness,321.85,Expense,young_professional,8000
24-12-2024,Health & Fitness,291.05,Expense,young_professional,8000
03-12-2024,Utilities,412.04,Expense,young_professional,8000
19-12-2024,Utilities,516.23,Expense,young_professional,8000
26-12-2024,Utilities,366.09,Expense,young_professional,8000
03-12-2024,Utilities,593.74,Expense,young_professional,8000
28-12-2024,Utilities,383.3,Expense,young_professional,8000
02-12-2024,Personal Care,186.71,Expense,young_professional,8000
23-12-2024,Personal Care,140.85,Expense,young_professional,8000
19-12-2024,Personal Care,196.61,Expense,young_professional,8000
19-12-2024,Personal Care,150.01,Expense,young_professional,8000
24-12-2024,Personal Care,99.01,Expense,young_professional,8000
10-12-2024,Rent,810.64,Expense,young_professional,8000
05-12-2024,Rent,1104.23,Expense,young_professional,8000
19-12-2024,Rent,616.14,Expense,young_professional,8000
28-12-2024,Rent,1075.49,Expense,young_professional,8000
15-01-2025,Food & Drink,1814.74,Expense,young_professional,8000
04-01-2025,Food & Drink,1073.34,Expense,young_professional,8000
08-01-2025,Entertainment,560.24,Expense,young_professional,8000
22-01-2025,Entertainment,502.84,Expense,young_professional,8000
08-01-2025,Entertainment,452.32,Expense,young_professional,8000
26-01-2025,Travel,902.22,Expense,young_professional,8000
07-01-2025,Travel,834.88,Expense,young_professional,8000
10-01-2025,Health & Fitness,906.77,Expense,young_professional,8000
15-01-2025,Health & Fitness,812.76,Expense,young_professional,8000
28-01-2025,Utilities,597.48,Expense,young_professional,8000
14-01-2025,Utilities,378.99,Expense,young_professional,8000
07-01-2025,Utilities,290.19,Expense,young_professional,8000
16-01-2025,Utilities,471.44,Expense,young_professional,8000
25-01-2025,Utilities,359.71,Expense,young_professional,8000
01-01-2025,Personal Care,205.21,Expense,young_professional,8000
19-01-2025,Personal Care,252.94,Expense,young_professional,8000
07-01-2025,Personal Care,232.64,Expense,young_professional,8000
12-01-2025,Personal Care,241.3,Expense,young_professional,8000
25-01-2025,Rent,592.96,Expense,young_professional,8000
02-01-2025,Rent,833.71,Expense,young_professional,8000
21-01-2025,Rent,1162.87,Expense,young_professional,8000
27-01-2025,Rent,755.89,Expense,young_professional,8000
10-02-2025,Food & Drink,1050.05,Expense,young_professional,8000
08-02-2025,Food & Drink,628.7,Expense,young_professional,8000
10-02-2025,Food & Drink,500.68,Expense,young_professional,8000
05-02-2025,Food & Drink,858.16,Expense,young_professional,8000
11-02-2025,Entertainment,286.23,Expense,young_professional,8000
01-02-2025,Entertainment,420.77,Expense,young_professional,8000
06-02-2025,Entertainment,256.7,Expense,young_professional,8000
07-02-2025,Travel,932.06,Expense,young_professional,8000
26-02-2025,Travel,658.39,Expense,young_professional,8000
04-02-2025,Health & Fitness,203.75,Expense,young_professional,8000
16-02-2025,Health & Fitness,347.67,Expense,young_professional,8000
11-02-2025,Health & Fitness,364.58,Expense,young_professional,8000
13-02-2025,Health & Fitness,303.64,Expense,young_professional,8000
13-02-2025,Utilities,407.59,Expense,young_professional,8000
19-02-2025,Utilities,427.9,Expense,young_professional,8000
27-02-2025,Utilities,371.54,Expense,young_professional,8000
09-02-2025,Utilities,341.81,Expense,young_professional,8000
02-02-2025,Utilities,287.32,Expense,young_professional,8000
19-02-2025,Personal Care,404.14,Expense,young_professional,8000
27-02-2025,Personal Care,429.08,Expense,young_professional,8000
23-02-2025,Rent,493.13,Expense,young_professional,8000
24-02-2025,Rent,580.3,Expense,young_professional,8000
01-02-2025,Rent,1055.9,Expense,young_professional,8000
01-02-2025,Rent,582.78,Expense,young_professional,8000
19-02-2025,Rent,917.42,Expense,young_professional,8000
02-01-2017,Food & Drink,975.28,Expense,family_moderate,15000
10-01-2017,Food & Drink,1109.24,Expense,family_moderate,15000
03-01-2017,Food & Drink,1005.05,Expense,family_moderate,15000
27-01-2017,Food & Drink,1072.81,Expense,family_moderate,15000
20-01-2017,Entertainment,130.13,Expense,family_moderate,15000
21-01-2017,Entertainment,120.56,Expense,family_moderate,15000
24-01-2017,Entertainment,167.31,Expense,family_moderate,15000
05-01-2017,Entertainment,226.93,Expense,family_moderate,15000
26-01-2017,Entertainment,151.08,Expense,family_moderate,15000
07-01-2017,Travel,408.8,Expense,family_moderate,15000
10-01-2017,Travel,218.03,Expense,family_moderate,15000
01-01-2017,Travel,353.55,Expense,family_moderate,15000
17-01-2017,Health & Fitness,478.68,Expense,family_moderate,15000
03-01-2017,Health & Fitness,635.74,Expense,family_moderate,15000
05-01-2017,Health & Fitness,570.78,Expense,family_moderate,15000
24-01-2017,Health & Fitness,671.99,Expense,family_moderate,15000
23-01-2017,Utilities,1222.78,Expense,family_moderate,15000
24-01-2017,Utilities,1933.85,Expense,family_moderate,15000
17-01-2017,Personal Care,189.5,Expense,family_moderate,15000
01-01-2017,Personal Care,189.58,Expense,family_moderate,15000
28-01-2017,Personal Care,97.17,Expense,family_moderate,15000
06-01-2017,Personal Care,146.03,Expense,family_moderate,15000
12-01-2017,Personal Care,155.98,Expense,family_moderate,15000
27-01-2017,Rent,1423.57,Expense,family_moderate,15000
08-01-2017,Rent,1581.49,Expense,family_moderate,15000
16-01-2017,Food & Drink,1504.57,Expense,family_moderate,15000
12-01-2017,Food & Drink,2089.59,Expense,family_moderate,15000
19-01-2017,Entertainment,136.54,Expense,family_moderate,15000
08-01-2017,Entertainment,157.57,Expense,family_moderate,15000
18-01-2017,Entertainment,207.98,Expense,family_moderate,15000
12-01-2017,Entertainment,205.95,Expense,family_moderate,15000
17-01-2017,Entertainment,193.4,Expense,family_moderate,15000
02-01-2017,Travel,720.62,Expense,family_moderate,15000
27-01-2017,Travel,354.3,Expense,family_moderate,15000
08-01-2017,Health & Fitness,548.63,Expense,family_moderate,15000
19-01-2017,Health & Fitness,348.48,Expense,family_moderate,15000
26-01-2017,Health & Fitness,532.21,Expense,family_moderate,15000
04-01-2017,Health & Fitness,428.36,Expense,family_moderate,15000
19-01-2017,Utilities,977.07,Expense,family_moderate,15000
21-01-2017,Utilities,471.81,Expense,family_moderate,15000
19-01-2017,Utilities,967.46,Expense,family_moderate,15000
18-01-2017,Utilities,483.87,Expense,family_moderate,15000
13-01-2017,Personal Care,465.75,Expense,family_moderate,15000
04-01-2017,Personal Care,456.19,Expense,family_moderate,15000
20-01-2017,Rent,861.4,Expense,family_moderate,15000
09-01-2017,Rent,802.69,Expense,family_moderate,15000
08-01-2017,Rent,534.55,Expense,family_moderate,15000
02-01-2017,Rent,697.5,Expense,family_moderate,15000
21-03-2017,Food & Drink,494.9,Expense,family_moderate,15000
16-03-2017,Food & Drink,945.08,Expense,family_moderate,15000
07-03-2017,Food & Drink,473.39,Expense,family_moderate,15000
06-03-2017,Food & Drink,858.94,Expense,family_moderate,15000
10-03-2017,Food & Drink,980.22,Expense,family_moderate,15000
19-03-2017,Entertainment,392.42,Expense,family_moderate,15000
02-03-2017,Entertainment,221.15,Expense,family_moderate,15000
14-03-2017,Entertainment,392.75,Expense,family_moderate,15000
27-03-2017,Entertainment,323.36,Expense,family_moderate,15000
22-03-2017,Travel,293.79,Expense,family_moderate,15000
06-03-2017,Travel,262.61,Expense,family_moderate,15000
15-03-2017,Travel,365.26,Expense,family_moderate,15000
22-03-2017,Travel,296.73,Expense,family_moderate,15000
13-03-2017,Travel,331.38,Expense,family_moderate,15000
12-03-2017,Health & Fitness,544.52,Expense,family_moderate,15000
16-03-2017,Health & Fitness,693.65,Expense,family_moderate,15000
17-03-2017,Health & Fitness,424.45,Expense,family_moderate,15000
04-03-2017,Utilities,536.08,Expense,family_moderate,15000
16-03-2017,Utilities,519.69,Expense,family_moderate,15000
17-03-2017,Utilities,520.31,Expense,family_moderate,15000
13-03-2017,Utilities,871.72,Expense,family_moderate,15000
05-03-2017,Personal Care,108.71,Expense,family_moderate,15000
17-03-2017,Personal Care,193.93,Expense,family_moderate,15000
20-03-2017,Personal Care,204.46,Expense,family_moderate,15000
16-03-2017,Personal Care,196.32,Expense,family_moderate,15000
27-03-2017,Personal Care,115.8,Expense,family_moderate,15000
12-03-2017,Rent,1632.92,Expense,family_moderate,15000
05-03-2017,Rent,957.39,Expense,family_moderate,15000
04-04-2017,Food & Drink,819.79,Expense,family_moderate,15000
18-04-2017,Food & Drink,1000.23,Expense,family_moderate,15000
20-04-2017,Food & Drink,594.53,Expense,family_moderate,15000
26-04-2017,Food & Drink,805.99,Expense,family_moderate,15000
24-04-2017,Food & Drink,498.95,Expense,family_moderate,15000
02-04-2017,Entertainment,410.37,Expense,family_moderate,15000
26-04-2017,Entertainment,393.49,Expense,family_moderate,15000
15-04-2017,Travel,366.5,Expense,family_moderate,15000
08-04-2017,Travel,307.89,Expense,family_moderate,15000
05-04-2017,Travel,253.79,Expense,family_moderate,15000
05-04-2017,Travel,282.49,Expense,family_moderate,15000
14-04-2017,Travel,437.18,Expense,family_moderate,15000
07-04-2017,Health & Fitness,283.23,Expense,family_moderate,15000
27-04-2017,Health & Fitness,546.12,Expense,family_moderate,15000
09-04-2017,Health & Fitness,252.23,Expense,family_moderate,15000
13-04-2017,Health & Fitness,241.92,Expense,family_moderate,15000
15-04-2017,Health & Fitness,433.76,Expense,family_moderate,15000
02-04-2017,Utilities,1302.46,Expense,family_moderate,15000
22-04-2017,Utilities,1001.55,Expense,family_moderate,15000
05-04-2017,Utilities,766.88,Expense,family_moderate,15000
03-04-2017,Personal Care,144.41,Expense,family_moderate,15000
02-04-2017,Personal Care,136.27,Expense,family_moderate,15000
20-04-2017,Personal Care,115.05,Expense,family_moderate,15000
26-04-2017,Personal Care,231.61,Expense,family_moderate,15000
02-04-2017,Rent,760.23,Expense,family_moderate,15000
24-04-2017,Rent,667.17,Expense,family_moderate,15000
07-04-2017,Rent,593.92,Expense,family_moderate,15000
16-04-2017,Rent,508.99,Expense,family_moderate,15000
12-04-2017,Rent,730.19,Expense,family_moderate,15000
03-05-2017,Food & Drink,957.89,Expense,family_moderate,15000
06-05-2017,Food & Drink,1059.16,Expense,family_moderate,15000
02-05-2017,Food & Drink,832.55,Expense,family_moderate,15000
13-05-2017,Food & Drink,658.86,Expense,family_moderate,15000
09-05-2017,Food & Drink,897.99,Expense,family_moderate,15000
19-05-2017,Entertainment,440.9,Expense,family_moderate,15000
12-05-2017,Entertainment,662.18,Expense,family_moderate,15000
27-05-2017,Travel,532.75,Expense,family_moderate,15000
20-05-2017,Travel,799.3,Expense,family_moderate,15000
14-05-2017,Travel,512.58,Expense,family_moderate,15000
18-05-2017,Health & Fitness,902.41,Expense,family_moderate,15000
18-05-2017,Health & Fitness,852.65,Expense,family_moderate,15000
19-05-2017,Health & Fitness,743.1,Expense,family_moderate,15000
03-05-2017,Utilities,625.4,Expense,family_moderate,15000
19-05-2017,Utilities,907.01,Expense,family_moderate,15000
28-05-2017,Utilities,737.7,Expense,family_moderate,15000
28-05-2017,Utilities,649.67,Expense,family_moderate,15000
27-05-2017,Personal Care,105.37,Expense,family_moderate,15000
23-05-2017,Personal Care,158.28,Expense,family_moderate,15000
10-05-2017,Personal Care,177.69,Expense,family_moderate,15000
10-05-2017,Personal Care,118.36,Expense,family_moderate,15000
02-05-2017,Personal Care,212.53,Expense,family_moderate,15000
10-05-2017,Rent,1662.96,Expense,family_moderate,15000
14-05-2017,Rent,1957.23,Expense,family_moderate,15000
21-05-2017,Food & Drink,2552.93,Expense,family_moderate,15000
26-05-2017,Food & Drink,1548.61,Expense,family_moderate,15000
22-05-2017,Entertainment,524.56,Expense,family_moderate,15000
25-05-2017,Entertainment,538.1,Expense,family_moderate,15000
06-05-2017,Travel,444.87,Expense,family_moderate,15000
28-05-2017,Travel,285.49,Expense,family_moderate,15000
26-05-2017,Travel,477.78,Expense,family_moderate,15000
22-05-2017,Travel,393.2,Expense,family_moderate,15000
22-05-2017,Health & Fitness,481.12,Expense,family_moderate,15000
27-05-2017,Health & Fitness,431.09,Expense,family_moderate,15000
01-05-2017,Health & Fitness,327.4,Expense,family_moderate,15000
16-05-2017,Health & Fitness,374.73,Expense,family_moderate,15000
03-05-2017,Health & Fitness,264.39,Expense,family_moderate,15000
11-05-2017,Utilities,1285.25,Expense,family_moderate,15000
06-05-2017,Utilities,1944.84,Expense,family_moderate,15000
03-05-2017,Personal Care,313.67,Expense,family_moderate,15000
16-05-2017,Personal Care,347.07,Expense,family_moderate,15000
26-05-2017,Rent,693.02,Expense,family_moderate,15000
02-05-2017,Rent,587.46,Expense,family_moderate,15000
03-05-2017,Rent,818.56,Expense,family_moderate,15000
06-05-2017,Rent,703.04,Expense,family_moderate,15000
05-05-2017,Rent,799.05,Expense,family_moderate,15000
20-06-2017,Food & Drink,485.78,Expense,family_moderate,15000
14-06-2017,Food & Drink,643.02,Expense,family_moderate,15000
17-06-2017,Food & Drink,774.0,Expense,family_moderate,15000
05-06-2017,Food & Drink,968.71,Expense,family_moderate,15000
27-06-2017,Food & Drink,636.08,Expense,family_moderate,15000
18-06-2017,Entertainment,352.35,Expense,family_moderate,15000
04-06-2017,Entertainment,298.58,Expense,family_moderate,15000
06-06-2017,Entertainment,316.2,Expense,family_moderate,15000
09-06-2017,Entertainment,382.72,Expense,family_moderate,15000
